"Cust_ID";"Contract_date";"Package";"Gender";"Age";"Marital_Status";"Living_Condition";"Graduation";"Job_Type";"Income";"Peak_minute_09";"Weekend_minute_09";"Offpeak_minute_09";"Offpeak_nr_09";"Peak_nr_09";"Weekend_nr_09";"Selfnet_minute_09";"Fixed_minute_09";"Othermob_minute_09";"Voicemail_nr_09";"Voicemail_minute_09";"SMS_09";"Peak_minute_10";"Weekend_minute_10";"Offpeak_minute_10";"Offpeak_nr_10";"Peak_nr_10";"Weekend_nr_10";"Selfnet_minute_10";"Fixed_minute_10";"Othermob_minute_10";"Voicemail_nr_10";"Voicemail_minute_10";"SMS_10";"Peak_minute_11";"Weekend_minute_11";"Offpeak_minute_11";"Offpeak_nr_11";"Peak_nr_11";"Weekend_nr_11";"Selfnet_minute_11";"Fixed_minute_11";"Othermob_minute_11";"Voicemail_nr_11";"Voicemail_minute_11";"SMS_11";"Peak_minute_12";"Weekend_minute_12";"Offpeak_minute_12";"Offpeak_nr_12";"Peak_nr_12";"Weekend_nr_12";"Selfnet_minute_12";"Fixed_minute_12";"Othermob_minute_12";"Voicemail_nr_12";"Voicemail_minute_12";"SMS_12"
"ID8256530";"10/03/2005";"PACK_X";"Female";25.0;"Single";"Family_Member";"Highschool";"Public_Employee";"15_30k";25.3;8.8;10.65;23.0;39.0;12.0;14.25;0.0;30.5;57.0;44.75;17.0;3.33;5.5;0.8;2.0;4.0;2.0;9.63;0.0;0.0;8.0;9.63;0.0;45.7;12.08;45.65;43.0;49.0;26.0;26.28;0.0;75.35;88.0;103.43;30.0;37.4;52.23;11.0;22.0;45.0;49.0;13.63;0.22;62.85;68.0;76.7;19.0
"ID8328610";"12/21/2004";"PACK_E";"Male";42.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";0.45;0.0;0.0;0.0;10.0;0.0;0.45;0.0;0.0;10.0;0.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID8350813";"10/05/2004";"PACK_B";"Female";33.0;"Married";"Family_Member";"Highschool";"Public_Employee";"15_30k";89.5;28.87;48.07;24.0;106.0;19.0;44.95;37.43;84.05;132.0;166.43;17.0;47.68;56.15;25.65;10.0;73.0;21.0;29.02;11.38;89.08;81.0;129.48;23.0;62.37;24.25;35.42;16.0;82.0;12.0;44.62;12.88;48.62;94.0;106.12;14.0;26.7;7.78;2.93;22.0;71.0;19.0;3.07;3.58;30.4;59.0;37.05;46.0
"ID8350975";"02/02/2005";"PACK_B";"Female";30.0;"Married";"Other";"University";"Labourer";"15_30k";5.47;0.4;10.73;203.0;227.0;91.0;4.03;0.0;1.85;17.0;16.6;504.0;9.6;3.82;0.48;91.0;158.0;86.0;6.9;0.15;4.93;34.0;13.9;301.0;3.52;1.55;4.82;54.0;42.0;82.0;4.08;0.0;3.13;10.0;9.88;168.0;12.45;7.3;11.47;127.0;129.0;91.0;17.28;0.0;6.78;24.0;31.37;306.0
"ID8351195";"01/28/2005";"PACK_B";"Male";25.0;"Single";"Owner";"Highschool";"Leader";"15_30k";0.0;0.07;0.0;0.0;0.0;4.0;0.07;0.0;0.0;4.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;1.62;0.02;0.0;0.0;1.0;1.0;1.63;0.0;0.0;2.0;1.63;0.0;12.02;4.5;6.3;16.0;35.0;31.0;18.5;0.0;4.0;33.0;22.5;40.0
"ID8351569";"03/05/2005";"PACK_Z";"Male";20.0;"Single";"Other";"Highschool";"Labourer";"Over_60k";0.0;0.07;0.0;0.0;0.0;2.0;0.07;0.0;0.0;2.0;0.07;0.0;46.43;3.62;29.3;22.0;50.0;9.0;7.35;1.15;77.73;47.0;86.73;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID8352094";"05/02/2005";"PACK_A";"Male";20.0;"In_Relationship";"Owner";"University";"Public_Employee";"30_60k";58.57;52.32;20.3;52.0;112.0;115.0;54.72;1.15;75.32;270.0;131.18;9.0;19.07;102.17;8.37;25.0;51.0;226.0;60.6;2.33;66.67;300.0;129.6;2.0;22.43;12.98;5.85;27.0;43.0;32.0;14.57;2.08;11.7;62.0;28.35;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID8352147";"04/16/2005";"PACK_Z";"Male";32.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";2.05;8.58;43.82;24.0;6.0;12.0;28.28;2.78;24.4;38.0;55.47;7.0;1.02;26.05;25.18;24.0;4.0;21.0;15.15;8.57;29.97;44.0;53.68;9.0;1.2;25.25;43.18;24.0;2.0;16.0;24.38;7.1;28.9;38.0;60.38;6.0;11.42;16.73;39.73;22.0;12.0;21.0;28.35;4.75;26.98;39.0;79.05;23.0
"ID8354510";"11/06/2005";"PACK_Z";"Female";26.0;"Married";"Owner";"University";"Executive";"Over_60k";0.45;0.52;8.88;11.0;2.0;2.0;2.6;9.0;0.0;8.0;11.6;8.0;4.8;5.4;0.95;23.0;21.0;27.0;4.17;1.75;5.23;12.0;11.15;60.0;0.47;0.0;0.0;0.0;2.0;0.0;0.65;0.0;0.0;3.0;0.65;0.0;0.0;0.33;0.0;0.0;0.0;2.0;1.12;0.0;0.0;5.0;1.12;0.0
"ID8354809";"07/29/2005";"PACK_Z";"Male";54.0;"Married";"Owner";"Highschool";"Retired";"Below_15k";3.85;1.58;0.0;0.0;4.0;2.0;5.98;0.0;0.0;7.0;5.98;0.0;1.37;6.67;0.67;2.0;3.0;8.0;0.18;2.12;6.4;14.0;8.73;0.0;5.95;5.82;3.22;5.0;8.0;8.0;0.23;2.57;13.22;23.0;16.02;0.0;3.83;0.0;8.15;3.0;5.0;0.0;0.45;0.0;16.88;12.0;17.33;0.0
"ID8355750";"10/09/2005";"PACK_Z";"Female";38.0;"Divorced";"Owner";"Highschool";"Public_Employee";"Below_15k";6.68;7.95;1.93;22.0;44.0;40.0;1.08;0.0;19.08;27.0;20.22;98.0;0.0;0.02;0.0;0.0;0.0;1.0;0.0;0.0;2.7;3.0;2.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.2;5.55;0.13;16.0;30.0;30.0;0.42;0.45;9.92;20.0;10.78;66.0
"ID8356178";"12/06/2005";"PACK_X";"Female";45.0;"Widow";"Owner";"Highschool";"Leader";"30_60k";57.93;21.23;12.92;20.0;68.0;18.0;9.35;29.43;52.0;100.0;92.08;6.0;32.73;11.87;4.95;16.0;60.0;21.0;35.63;3.45;10.47;90.0;49.55;7.0;25.08;6.0;4.3;8.0;42.0;9.0;12.6;8.57;9.37;54.0;30.53;0.0;0.0;0.57;0.33;1.0;0.0;3.0;0.67;0.0;0.0;3.0;0.57;0.0
"ID8356631";"11/20/2005";"PACK_E";"Female";33.0;"Married";"Owner";"Highschool";"Public_Employee";"15_30k";19.47;11.13;9.37;5.0;13.0;7.0;29.87;2.28;7.13;25.0;39.97;0.0;47.92;34.27;60.53;30.0;43.0;24.0;123.95;1.42;17.07;96.0;142.72;1.0;7.13;56.32;4.15;7.0;5.0;32.0;58.6;0.45;8.55;44.0;67.6;0.0;25.13;37.7;37.32;17.0;19.0;21.0;95.53;3.47;1.38;58.0;100.38;0.0
"ID8450877";"01/11/2005";"PACK_B";"Male";37.0;"Married";"Owner";"University";"Public_Employee";"30_60k";0.07;0.0;0.0;0.0;2.0;0.0;0.07;0.0;0.0;1.0;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID8452064";"04/10/2005";"PACK_Z";"Male";26.0;"Single";"Other";"Highschool";"Labourer";"Below_15k";6.78;7.5;65.22;26.0;16.0;10.0;12.63;42.72;28.65;38.0;84.0;18.0;5.52;8.7;62.1;25.0;17.0;11.0;22.52;28.12;35.55;37.0;86.18;22.0;12.8;29.1;45.2;15.0;31.0;16.0;12.72;70.15;4.53;37.0;87.4;29.0;11.07;33.75;89.0;39.0;37.0;36.0;56.72;67.65;9.72;47.0;136.82;66.0
"ID8452104";"01/24/2005";"PACK_X";"Male";52.0;"Married";"Owner";"Highschool";"Labourer";"Below_15k";0.05;0.0;0.0;0.0;1.0;0.0;0.05;0.0;0.0;1.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.28;0.0;0.0;0.0;1.0;2.28;0.0;0.0;1.0;2.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID8452308";"02/12/2005";"PACK_B";"Female";44.0;"Married";"Other";"Highschool";"Labourer";"30_60k";0.1;0.0;0.12;1.0;1.0;0.0;0.22;0.0;0.0;2.0;0.22;0.0;2.83;0.03;0.0;0.0;1.0;1.0;2.87;0.0;0.0;2.0;2.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID8455886";"01/30/2006";"PACK_X";"Male";27.0;"Married";"Owner";"University";"Public_Employee";"30_60k";0.73;0.15;4.75;11.0;6.0;3.0;3.62;0.0;2.02;18.0;5.63;2.0;37.58;10.0;5.37;8.0;48.0;5.0;33.15;0.78;19.02;49.0;52.95;12.0;0.15;0.0;0.02;1.0;2.0;0.0;0.02;0.0;0.15;3.0;0.17;0.0;7.23;0.65;0.8;4.0;19.0;2.0;3.02;0.0;5.02;18.0;8.03;5.0
"ID8520284";"09/23/2004";"PACK_B";"Female";22.0;"Single";"Owner";"Highschool";"Leader";"30_60k";0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.28;0.0;0.0;0.0;5.0;6.98;0.0;0.3;5.0;7.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID8528816";"02/10/2005";"PACK_B";"Male";56.0;"Married";"Owner";"University";"Retired";"30_60k";0.0;0.08;0.0;0.0;0.0;1.0;0.08;0.0;0.0;1.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID8529501";"01/25/2005";"PACK_Z";"Female";27.0;"Married";"Owner";"University";"Leader";"30_60k";25.07;32.05;47.72;96.0;41.0;88.0;41.78;19.52;45.65;69.0;107.43;186.0;13.37;4.77;1.88;48.0;43.0;49.0;7.43;0.0;12.02;39.0;23.08;154.0;10.05;12.27;5.58;63.0;37.0;40.0;6.35;1.2;14.03;53.0;28.08;146.0;0.0;0.0;21.4;4.0;0.0;0.0;0.9;0.0;0.0;4.0;21.4;0.0
"ID8550189";"12/23/2004";"PACK_B";"Male";42.0;"Married";"Owner";"University";"Retired";"15_30k";7.95;0.13;0.13;1.0;16.0;2.0;0.0;0.0;8.22;19.0;8.22;0.0;24.3;3.63;3.58;5.0;25.0;6.0;4.48;8.27;18.77;36.0;31.52;0.0;32.08;0.0;12.7;5.0;25.0;0.0;5.42;15.07;24.3;30.0;44.78;0.0;12.58;4.95;9.8;5.0;12.0;4.0;1.25;19.47;6.62;19.0;27.33;1.0
"ID8551575";"04/16/2005";"PACK_Z";"Male";30.0;"Single";"Owner";"Highschool";"Leader";"30_60k";7.0;0.0;44.27;9.0;9.0;0.0;54.07;1.37;0.0;17.0;55.43;3.0;1.98;18.12;24.18;4.0;6.0;7.0;45.2;0.0;0.7;20.0;45.9;0.0;13.65;79.7;116.3;23.0;11.0;22.0;217.42;0.0;4.6;68.0;222.02;3.0;14.12;14.5;55.92;23.0;13.0;7.0;61.93;0.65;28.32;41.0;90.9;13.0
"ID8554617";"07/09/2005";"PACK_X";"Male";35.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";54.97;50.53;33.8;15.0;36.0;31.0;71.02;17.8;46.82;81.0;139.3;1.0;17.65;87.55;54.28;25.0;13.0;37.0;68.78;3.13;87.57;74.0;159.48;1.0;42.57;18.98;14.98;13.0;23.0;11.0;33.02;0.0;38.42;42.0;75.05;1.0;32.87;29.73;21.4;12.0;15.0;14.0;25.32;1.83;54.52;38.0;84.0;4.0
"ID8628814";"12/30/2004";"PACK_X";"Male";26.0;"Single";"Family_Member";"Highschool";"Labourer";"15_30k";74.33;24.33;48.28;29.0;63.0;20.0;27.07;0.0;119.88;105.0;146.95;7.0;50.05;28.43;36.42;28.0;36.0;37.0;37.43;2.73;74.73;95.0;114.9;6.0;91.75;8.55;50.8;37.0;88.0;10.0;20.97;0.95;127.77;127.0;150.42;7.0;78.8;24.67;41.32;31.0;82.0;33.0;64.22;0.0;91.87;91.0;122.17;16.0
"ID8650815";"10/14/2004";"PACK_B";"Male";54.0;"Divorced";"Owner";"Highschool";"Retired";"Below_15k";0.0;0.0;0.05;1.0;0.0;0.0;0.05;0.0;0.0;1.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID8652229";"02/27/2005";"PACK_C";"Male";30.0;"Married";"Owner";"University";"Public_Employee";"15_30k";13.67;20.93;35.42;52.0;47.0;23.0;42.33;0.03;27.65;61.0;70.02;62.0;15.05;44.5;24.25;40.0;31.0;25.0;76.57;0.0;18.75;81.0;95.32;48.0;20.5;38.3;27.33;36.0;36.0;39.0;43.83;2.85;42.75;73.0;89.43;54.0;25.6;21.85;58.97;47.0;44.0;47.0;75.8;0.0;35.15;89.0;110.95;70.0
"ID8653327";"06/02/2005";"PACK_Z";"Male";28.0;"Single";"Owner";"Highschool";"Leader";"30_60k";0.08;4.2;0.35;1.0;3.0;14.0;4.83;0.0;0.0;21.0;4.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID8653982";"07/09/2005";"PACK_Z";"Male";36.0;"Single";"Owner";"Highschool";"Labourer";"Below_15k";53.35;64.58;54.4;120.0;158.0;184.0;70.98;18.62;76.47;434.0;198.95;90.0;6.63;14.7;3.43;31.0;73.0;128.0;27.87;0.05;0.02;263.0;28.4;5.0;7.08;4.67;2.48;38.0;80.0;73.0;15.6;0.0;0.0;212.0;15.6;0.0;1.0;8.1;3.08;3.0;4.0;13.0;39.4;4.65;26.47;71.0;70.05;8.0
"ID8655100";"08/15/2005";"PACK_X";"Male";29.0;"Married";"Owner";"Highschool";"Public_Employee";"30_60k";13.12;1.88;3.88;5.0;10.0;5.0;5.97;0.0;11.58;18.0;18.88;2.0;10.07;11.6;21.33;8.0;17.0;29.0;17.92;0.0;24.05;50.0;43.0;4.0;1.28;0.6;7.1;9.0;6.0;5.0;6.73;0.0;0.6;12.0;8.38;3.0;0.1;0.02;3.05;3.0;5.0;1.0;3.12;0.0;0.32;6.0;3.45;4.0
"ID8751041";"12/18/2004";"PACK_B";"Male";24.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";0.82;0.0;0.0;0.0;23.0;0.0;0.82;0.0;0.0;23.0;0.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID8751066";"03/05/2005";"PACK_Z";"Male";41.0;"Married";"Owner";"Highschool";"Executive";"30_60k";2.15;3.33;17.2;6.0;21.0;3.0;23.28;0.0;0.0;23.0;23.28;8.0;4.92;0.0;1.45;1.0;4.0;1.0;10.17;0.0;0.0;8.0;10.17;1.0;3.7;50.52;29.05;4.0;5.0;7.0;83.9;0.0;0.0;17.0;83.9;0.0;13.82;3.03;16.87;10.0;10.0;2.0;34.95;0.95;0.0;22.0;35.9;8.0
"ID8752047";"04/04/2005";"PACK_Z";"Male";28.0;"Married";"Other";"Highschool";"Public_Employee";"Over_60k";9.58;0.0;2.22;5.0;11.0;0.0;10.35;0.82;1.5;18.0;12.67;0.0;2.48;0.0;0.98;1.0;6.0;0.0;1.65;0.0;1.82;7.0;3.47;0.0;0.95;0.0;0.43;1.0;3.0;0.0;0.43;0.43;1.3;5.0;2.17;0.0;0.83;1.58;1.5;2.0;2.0;2.0;2.22;0.0;3.92;7.0;6.13;0.0
"ID8752518";"02/08/2005";"PACK_X";"Female";41.0;"Divorced";"Owner";"University";"Public_Employee";"30_60k";41.7;28.92;24.77;45.0;67.0;76.0;25.43;1.12;68.83;170.0;95.38;18.0;0.62;1.25;0.0;1.0;1.0;3.0;1.13;0.62;0.12;4.0;1.87;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID8753849";"06/01/2005";"PACK_B";"Female";53.0;"Divorced";"Owner";"University";"Retired";"Below_15k";21.85;1.48;3.33;2.0;13.0;4.0;2.77;0.0;23.9;19.0;26.67;0.0;14.05;4.12;0.0;0.0;7.0;1.0;2.28;0.0;15.88;6.0;15.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.92;40.68;7.93;1.0;4.0;3.0;2.35;34.47;33.38;9.0;70.2;0.0
"ID8753892";"06/24/2005";"PACK_Z";"Female";27.0;"Married";"Owner";"University";"Public_Employee";"30_60k";33.98;2.08;1.98;5.0;24.0;6.0;9.33;0.93;30.82;38.0;40.53;2.0;7.27;2.38;1.33;3.0;18.0;18.0;3.13;1.35;11.97;42.0;16.45;7.0;0.9;6.7;0.0;0.0;9.0;19.0;2.12;1.48;13.18;32.0;16.78;7.0;20.85;2.1;1.57;8.0;27.0;17.0;3.8;2.42;22.25;47.0;28.47;10.0
"ID8754289";"07/19/2005";"PACK_X";"Male";20.0;"Single";"Family_Member";"University";"Public_Employee";"30_60k";26.15;5.35;12.93;13.0;16.0;7.0;0.23;0.58;43.62;34.0;44.43;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID8754908";"07/21/2005";"PACK_Z";"Female";30.0;"Married";"Owner";"Highschool";"Public_Employee";"30_60k";10.7;11.6;44.95;8.0;3.0;5.0;58.85;19.63;0.0;21.0;78.48;0.0;0.23;33.87;38.68;3.0;2.0;13.0;57.8;17.67;0.0;18.0;75.47;1.0;50.95;12.53;29.98;5.0;5.0;5.0;64.4;24.45;0.0;14.0;88.85;0.0;17.22;39.7;59.53;4.0;4.0;9.0;73.85;46.85;0.0;19.0;120.7;1.0
"ID8756016";"10/01/2005";"PACK_X";"Female";44.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";0.0;0.0;0.13;1.0;0.0;0.0;0.13;0.0;0.0;1.0;0.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID8850063";"05/21/2005";"PACK_B";"Male";51.0;"Married";"Owner";"Primary_School";"Public_Employee";"30_60k";16.67;9.02;2.5;3.0;21.0;8.0;2.63;5.1;20.45;32.0;28.18;0.0;19.05;8.58;2.68;3.0;16.0;11.0;2.58;0.73;27.0;30.0;30.32;0.0;22.17;2.08;4.1;1.0;25.0;5.0;2.17;8.3;17.65;30.0;28.12;0.0;60.33;12.9;9.63;7.0;53.0;14.0;9.02;10.58;59.22;72.0;78.82;0.0
"ID8850257";"12/20/2004";"PACK_B";"Male";23.0;"Single";"Other";"Highschool";"Labourer";"30_60k";16.82;53.25;66.05;28.0;16.0;13.0;87.88;0.0;48.23;57.0;136.12;0.0;12.87;32.5;45.87;18.0;15.0;10.0;56.63;0.0;34.6;42.0;91.23;1.0;11.93;27.1;62.92;15.0;14.0;11.0;58.3;0.0;29.72;37.0;88.02;0.0;6.38;42.88;89.07;15.0;7.0;6.0;45.88;0.78;70.0;23.0;116.67;3.0
"ID8850509";"10/15/2004";"PACK_B";"Female";46.0;"Widow";"Owner";"Highschool";"Executive";"30_60k";1.05;27.1;15.48;16.0;3.0;19.0;28.68;0.13;14.82;38.0;43.63;0.0;8.3;27.9;5.33;6.0;9.0;37.0;30.87;0.0;10.67;52.0;41.53;0.0;26.6;6.42;5.42;7.0;21.0;14.0;32.43;0.0;6.0;42.0;38.43;0.0;23.67;8.97;5.5;7.0;24.0;6.0;34.48;0.0;4.17;37.0;38.65;1.0
"ID8850841";"11/05/2004";"PACK_B";"Male";32.0;"Married";"Owner";"Highschool";"Public_Employee";"15_30k";75.2;74.92;59.62;73.0;80.0;67.0;104.32;6.22;99.2;158.0;209.2;60.0;70.1;84.05;36.4;73.0;75.0;83.0;95.12;3.87;91.57;146.0;190.17;84.0;70.48;58.08;48.82;79.0;81.0;81.0;86.87;3.27;82.9;164.0;172.72;67.0;76.48;39.07;57.18;79.0;82.0;48.0;88.8;5.67;77.13;132.0;171.6;74.0
"ID8851335";"02/11/2005";"PACK_B";"Male";53.0;"Married";"Owner";"Highschool";"Retired";"Below_15k";0.5;14.3;10.82;11.0;9.0;8.0;21.0;1.97;2.65;7.0;4.67;9.0;5.83;4.4;6.38;10.0;3.0;10.0;10.83;5.25;0.53;8.0;8.73;11.0;0.0;0.0;0.0;7.0;9.0;11.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.95;2.65;9.0;19.0;20.0;3.6;0.0;0.0;1.0;0.95;33.0
"ID8854242";"07/14/2005";"PACK_Z";"Female";31.0;"Divorced";"Owner";"University";"Labourer";"15_30k";32.72;6.62;53.3;26.0;42.0;22.0;21.92;0.0;75.72;55.0;97.63;46.0;27.72;10.02;9.65;34.0;37.0;35.0;25.58;0.82;29.6;84.0;56.0;46.0;3.0;5.1;10.98;21.0;22.0;18.0;8.73;2.15;17.5;51.0;28.38;33.0;35.18;10.13;14.52;32.0;34.0;20.0;23.6;0.0;44.6;57.0;68.2;50.0
"ID8854424";"07/15/2005";"PACK_X";"Female";51.0;"Married";"Owner";"Highschool";"Public_Employee";"15_30k";55.6;22.02;10.07;9.0;40.0;12.0;5.65;42.15;39.88;60.0;87.68;1.0;1.38;2.28;14.15;13.0;4.0;5.0;0.85;13.47;3.38;21.0;17.82;1.0;69.98;9.87;11.07;11.0;44.0;8.0;17.42;48.98;11.1;56.0;89.37;4.0;35.4;15.42;7.75;5.0;24.0;11.0;1.65;49.13;9.77;40.0;60.55;1.0
"ID8855698";"09/26/2005";"PACK_X";"Male";26.0;"Single";"Family_Member";"Highschool";"Labourer";"Below_15k";12.3;14.7;14.85;124.0;231.0;44.0;3.47;4.23;14.32;137.0;41.85;262.0;38.47;57.88;71.57;107.0;145.0;99.0;65.92;4.02;80.02;168.0;167.92;183.0;0.43;2.53;12.65;32.0;35.0;16.0;1.28;5.52;8.05;31.0;15.62;50.0;16.92;13.37;24.57;36.0;20.0;17.0;31.97;0.0;18.38;36.0;54.85;33.0
"ID8855947";"12/05/2005";"PACK_B";"Female";21.0;"Single";"Other";"Highschool";"Public_Employee";"30_60k";4.03;18.77;17.3;10.0;5.0;10.0;12.9;0.0;27.2;19.0;40.1;6.0;3.77;7.83;2.92;4.0;6.0;3.0;11.1;0.0;3.42;10.0;14.52;3.0;6.67;12.03;2.98;3.0;6.0;2.0;19.23;0.0;2.45;11.0;21.68;0.0;6.57;6.83;1.43;1.0;6.0;6.0;9.1;0.98;4.75;12.0;14.83;1.0
"ID8920899";"10/26/2004";"PACK_B";"Female";27.0;"Married";"Owner";"University";"Public_Employee";"30_60k";15.2;2.27;14.93;4.0;5.0;1.0;0.0;0.0;32.4;10.0;32.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.85;6.58;58.3;19.0;8.0;4.0;28.85;0.0;47.88;29.0;76.73;2.0;27.57;16.98;26.45;7.0;13.0;7.0;12.25;0.0;58.75;27.0;71.0;0.0
"ID8950119";"11/18/2004";"PACK_Z";"Male";35.0;"Married";"Other";"Primary_School";"Executive";"30_60k";2.63;10.87;1.45;5.0;9.0;11.0;7.22;0.6;6.85;19.0;16.1;16.0;9.3;6.3;3.6;5.0;11.0;13.0;14.15;3.93;8.97;32.0;27.05;1.0;11.93;11.55;2.63;8.0;17.0;18.0;6.63;2.12;18.83;39.0;27.58;5.0;14.57;14.52;11.78;16.0;21.0;52.0;22.87;1.15;20.17;61.0;38.1;30.0
"ID8950953";"12/10/2004";"PACK_B";"Male";45.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";23.4;2.83;4.4;8.0;19.0;12.0;4.82;7.92;15.3;28.0;30.63;11.0;11.07;4.83;17.83;5.0;11.0;7.0;1.3;24.1;6.9;22.0;33.73;1.0;20.12;13.53;11.97;11.0;18.0;13.0;0.87;0.63;43.0;39.0;45.62;3.0;53.48;15.45;8.72;24.0;25.0;16.0;12.92;2.77;61.23;62.0;76.92;1.0
"ID8951731";"11/08/2004";"PACK_E";"Female";44.0;"Married";"Owner";"University";"Public_Employee";"15_30k";5.13;6.5;1.18;5.0;24.0;14.0;3.1;0.0;9.72;28.0;12.82;15.0;0.0;0.0;6.58;1.0;0.0;0.0;0.0;0.0;6.58;1.0;6.58;0.0;8.32;1.32;0.0;0.0;8.0;2.0;5.62;3.98;0.03;9.0;9.63;1.0;0.43;0.0;24.27;11.0;13.0;2.0;12.27;0.0;12.4;13.0;24.7;12.0
"ID8953388";"06/15/2005";"PACK_Z";"Female";23.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";2.9;6.22;2.52;8.0;20.0;12.0;2.03;2.58;7.02;15.0;11.63;31.0;0.88;5.5;0.05;3.0;9.0;13.0;0.0;7.22;2.65;12.0;9.87;22.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;7.0;0.72;0.12;0.37;10.0;4.0;9.0;0.68;0.12;0.4;5.0;1.2;20.0
